Time,Pitch (x),Yaw (y),Roll (z)
57.336914,12.606879,23.612423,-3.644406
57.384766,12.624952,23.632961,-3.6501567
57.430664,12.629721,23.658392,-3.6358519
57.47754,12.63056,23.679369,-3.6551504
57.523438,12.635358,23.732145,-3.6607478
57.57129,12.654307,23.749447,-3.683817
57.617188,12.649422,23.75352,-3.7009163
57.66211,12.672366,23.777254,-3.690631
57.708984,12.68059,23.80357,-3.7013218
57.757813,12.693167,23.818663,-3.7415688
57.80371,12.706121,23.829998,-3.7407591
57.848633,12.7100725,23.845013,-3.7447104
57.89453,12.7238865,23.839325,-3.756899
57.942383,12.724708,23.854105,-3.7536147
57.98828,12.732034,23.87771,-3.7658243
58.035156,12.735287,23.891535,-3.7609448
58.08203,12.753181,23.906176,-3.7804666
58.12793,12.766221,23.92329,-3.7820966
58.174805,12.780048,23.956638,-3.808937
58.22168,12.788287,23.98877,-3.8122325
58.268555,12.807031,24.028702,-3.794304
58.314453,12.809474,24.04092,-3.7861586
58.36133,12.81355,24.061298,-3.776377
58.407227,12.829025,24.085733,-3.7869654
58.45508,12.8314905,24.103815,-3.796006
58.500977,12.825026,24.112705,-3.800047
58.546875,12.841325,24.11841,-3.8033066
58.594727,12.860862,24.141203,-3.7976081
58.640625,12.871455,24.169724,-3.800053
58.686523,12.873059,24.18657,-3.8096788
58.7334,12.874714,24.23373,-3.8014047
58.780273,12.883676,24.27365,-3.803034
58.82715,12.887749,24.290758,-3.7948868
58.873047,12.894259,24.298897,-3.8030248
58.918945,12.908088,24.341194,-3.8160396
58.966797,12.906457,24.381973,-3.8502934
59.012695,12.915427,24.388496,-3.8299062
59.05957,12.937428,24.411312,-3.8323507
59.106445,12.949648,24.465076,-3.8535304
59.15332,12.96352,24.491188,-3.8641384
59.198242,12.967536,24.491991,-3.8528943
59.245117,12.958448,24.500252,-3.8446333
59.291992,12.989781,24.51391,-3.827762
59.338867,13.022797,24.538671,-3.8137307
59.385742,13.061913,24.56149,-3.838178
59.430664,13.082797,24.55185,-3.8213096
59.478516,13.081969,24.572538,-3.8246198
