Time,Pitch (x),Yaw (y),Roll (z)
52.86035, 7.648925, 18.065891, -2.9892056
52.908203, 7.6530643, 18.074999, -3.0041077
52.9541, 7.6449103, 18.082338, -3.0179694
53.0, 7.663563, 18.088825, -2.998506
53.04785, 7.6774173, 18.087194, -2.9944313
53.09375, 7.6986265, 18.0823, -2.9830108
53.140625, 7.7092223, 18.084745, -2.9846408
53.186523, 7.715716, 18.095297, -2.9919462
53.2334, 7.741817, 18.1059, -3.0001028
53.280273, 7.7401834, 18.138569, -3.0033698
53.32617, 7.7499657, 18.153242, -3.0115216
53.37207, 7.747543, 18.164549, -3.0074837
53.41992, 7.7532315, 18.193806, -3.004233
53.466797, 7.766456, 18.219429, -3.0108452
53.512695, 7.7566924, 18.21536, -3.0002675
53.55957, 7.7460976, 18.221066, -3.0092325
53.606445, 7.7558765, 18.22677, -3.0002685
53.654297, 7.759237, 18.23685, -3.0170698
53.70117, 7.7738457, 18.265257, -3.0162582
53.74707, 7.7601037, 18.280615, -3.0130248
53.791992, 7.7632732, 18.275068, -3.005893
53.83789, 7.7583847, 18.301956, -3.0140407
53.885742, 7.7814217, 18.310184, -3.0148635
53.932617, 7.7699757, 18.329807, -3.015681
53.978516, 7.780504, 18.350054, -3.0237799
54.02539, 7.7968507, 18.370487, -3.0156066
54.072266, 7.7976646, 18.373743, -3.0196762
54.118164, 7.817226, 18.364777, -2.996855
54.16504, 7.818854, 18.375357, -3.01883
54.210938, 7.8213015, 18.409622, -3.0163825
54.257813, 7.832703, 18.419395, -3.0017233
54.304688, 7.837595, 18.446299, -3.0253663
54.350586, 7.856325, 18.468287, -3.0147798
54.398438, 7.8791456, 18.49681, -3.0155947
54.44336, 7.8783436, 18.494406, -2.995548
54.49121, 7.8725505, 18.487785, -2.9963756
54.53711, 7.8774405, 18.51468, -2.9890404
54.583984, 7.869285, 18.535069, -2.989856
54.63086, 7.8611445, 18.54972, -2.9882278
54.67578, 7.864354, 18.564966, -2.976994
54.722656, 7.8527846, 18.586452, -2.9786468
54.770508, 7.856044, 18.619045, -2.9770172
54.816406, 7.849527, 18.616602, -2.9778318
54.86328, 7.851182, 18.638945, -2.9786594
54.910156, 7.85762, 18.657454, -2.97705
54.956055, 7.858428, 18.660686, -2.9746249
55.00293, 7.851102, 18.675339, -2.967299
55.051758, 7.8544803, 18.688007, -2.9841902
55.09668, 7.861698, 18.697632, -2.9970224
55.14258, 7.8672714, 18.704798, -3.0073726
55.189453, 7.87303, 18.734415, -3.0164225
55.23535, 7.8827877, 18.746613, -3.0229275
55.282227, 7.8990846, 18.777576, -3.0098898
55.3291, 7.8966346, 18.782476, -3.000089
55.375, 7.9145246, 18.786543, -3.0228577
55.421875, 7.918541, 18.803413, -3.0445473
55.467773, 7.9389267, 18.80423, -3.0331314
55.51465, 7.9381104, 18.809944, -3.0347638
55.560547, 7.9535847, 18.831934, -3.0176604
55.60742, 7.9657683, 18.842493, -3.0217216
55.654297, 7.9690294, 18.853092, -3.0086772
55.70117, 7.978209, 18.868114, -3.0262022
55.74707, 7.9941244, 18.876072, -3.023019
55.79492, 7.996601, 18.910746, -3.0238447
55.84082, 7.994158, 18.909931, -3.0148861
55.887695, 7.9966025, 18.915636, -3.0091815
55.933594, 7.9877453, 18.93335, -3.0099866
55.98047, 7.999282, 18.950655, -2.996802
56.027344, 8.01563, 18.957193, -2.9812713
56.073242, 8.019695, 18.959633, -2.9885888
56.121094, 8.034381, 18.989004, -3.0000112
56.166992, 8.053938, 18.986559, -2.9934921
56.21289, 8.056381, 19.006107, -2.9943066
56.260742, 8.0531435, 19.03282, -2.9870212
56.30664, 8.043302, 19.068089, -2.9886615
56.353516, 8.052264, 19.067274, -2.9764395
56.399414, 8.037643, 19.068087, -2.9910605
56.44629, 8.059377, 19.080965, -2.982206
56.493164, 8.075096, 19.109095, -2.9797242
56.539063, 8.097909, 19.10828, -2.968318
56.585938, 8.101982, 19.14005, -2.961801
56.632813, 8.105245, 19.162075, -2.9838257
56.67871, 8.097227, 19.170895, -2.9990585
56.725586, 8.123698, 19.182476, -3.012294
56.77246, 8.129402, 19.202847, -3.0008872
56.819336, 8.114726, 19.204477, -2.9935489
56.865234, 8.112283, 19.212622, -3.0033212
56.91211, 8.128579, 19.22077, -3.0212467
56.958984, 8.135914, 19.22729, -3.013912
57.004883, 8.160317, 19.250067, -3.0025237
57.051758, 8.1627655, 19.287605, -3.0017076
57.097656, 8.152176, 19.284348, -2.9911177
57.145508, 8.163589, 19.309618, -2.9894874
57.19043, 8.166799, 19.32005, -2.988685
57.237305, 8.175065, 19.306822, -2.9977782
57.285156, 8.188106, 19.311712, -3.0116334
57.331055, 8.196254, 19.31986, -3.0148926
57.37793, 8.212549, 19.352451, -3.0124483
57.42285, 8.222183, 19.347635, -3.0349271
57.470703, 8.227975, 19.364182, -3.0415459
57.51758, 8.234494, 19.37396, -3.039101
57.563477, 8.237747, 19.419502, -3.0382876
57.61133, 8.243452, 19.434172, -3.0317683
57.658203, 8.246803, 19.433334, -3.0359573
57.70508, 8.25087, 19.442282, -3.047344
57.75, 8.260473, 19.458288, -3.042542
57.796875, 8.276494, 19.468702, -3.0577621
57.842773, 8.284642, 19.477665, -3.0561326
57.88965, 8.26655, 19.499868, -3.050376
57.935547, 8.269757, 19.50468, -3.0599985
57.9834, 8.294537, 19.509636, -3.0591726
58.029297, 8.3043375, 19.52107, -3.0485551
58.07617, 8.314113, 19.5227, -3.0599594
58.12207, 8.349152, 19.541441, -3.055885
58.168945, 8.346707, 19.556105, -3.0534413
58.214844, 8.36115, 19.572151, -3.038999
58.26172, 8.357077, 19.575409, -3.0373697
58.30957, 8.363687, 19.578714, -3.0315857
58.35547, 8.383294, 19.57708, -3.0266838
58.401367, 8.3808565, 19.589266, -3.019372
58.447266, 8.364799, 19.616564, -3.0314155
58.495117, 8.378851, 19.63723, -3.0355487
58.541992, 8.38783, 19.642944, -3.0339162
58.58789, 8.382125, 19.65517, -3.0282109
58.63379, 8.392716, 19.692648, -3.033914
58.68164, 8.409028, 19.730165, -3.0273893
58.72754, 8.408214, 19.744818, -3.052623
58.774414, 8.413104, 19.76438, -3.0403972
58.82129, 8.404958, 19.7823, -3.0355093
58.867188, 8.414721, 19.795319, -3.0477128
58.914063, 8.4449215, 19.818172, -3.044448
58.95996, 8.457783, 19.860775, -3.0219412
59.007813, 8.459434, 19.87728, -3.0227664
59.05371, 8.452095, 19.869125, -3.0007508
59.100586, 8.441497, 19.880539, -2.9925983
59.14746, 8.45208, 19.889494, -3.0137644
59.19336, 8.462514, 19.89752, -2.9977112
59.240234, 8.467475, 19.907442, -2.9968843
59.286133, 8.460144, 19.931063, -2.9716341
59.333008, 8.446286, 19.948181, -2.9626672
59.379883, 8.460963, 19.97346, -2.9846833
59.42578, 8.471552, 19.993008, -2.99853
59.472656, 8.465847, 20.015827, -2.9708202
59.51953, 8.461771, 20.029686, -2.9659286
59.566406, 8.459327, 20.04598, -2.9642992
59.612305, 8.469088, 20.09804, -2.9748738
59.65918, 8.496811, 20.102932, -2.9675353
59.70508, 8.487959, 20.105347, -2.9715588
59.751953, 8.460264, 20.133856, -2.9797041
